ID;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;RATIO;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month
340;34;-1;-1;0;-1;-1;-1;0,0544;6900;5037;1100;1330;3800;2037;0
341;30;-2;-2;-2;-2;-2;-2;0,0003;92;92;0;92;0;1883;0
342;36;0;0;0;0;-1;0;0,1234;1212;1200;0;978;0;0;0
343;29;-1;2;-1;-1;-1;2;0,124;0;4872;20183;5000;0;1000;0
344;39;0;0;-1;0;0;-1;1,565;11000;145000;26000;0;101005;1898;0
345;26;0;0;0;0;0;0;0,8077;5440;5051;3835;4106;4250;4028;0
346;29;-1;-1;-2;-1;0;0;0,0386;0;0;5000;5000;1500;13000;0
347;26;-1;-1;-1;0;0;0;0,0419;4210;4159;1000;1080;2000;1525;0
348;29;0;0;0;0;0;0;1,0081;3000;2000;2000;2000;2000;2000;1
349;31;0;0;0;0;0;0;1,0155;6600;6500;5100;5300;6000;5000;0
350;26;0;0;0;0;0;0;0,6932;1411;1522;621;795;715;1000;1
351;26;0;0;-1;0;0;-1;0,4347;1541;4200;0;0;23101;3000;0
352;36;1;-2;-1;-1;-2;-1;0,0171;10118;47015;0;4000;100000;10000;0
353;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
354;43;0;0;0;0;0;0;0,9762;3177;2600;3000;1691;695;882;0
355;58;2;2;2;0;0;2;0,3817;3400;0;1000;1001;634;638;0
356;45;-1;0;0;0;0;0;0,1729;1481;2000;1100;1200;1500;1500;1
357;26;0;0;0;0;0;0;0,5888;6349;5834;3870;4000;3825;3520;0
358;34;0;0;0;0;0;0;0,5113;9010;35000;5000;6000;5000;4400;0
359;24;0;0;0;0;0;0;0,7678;3000;2900;2900;3000;3500;4000;0
360;34;-1;-1;-1;-1;-1;-1;0,1963;291;51058;35696;34039;291;291;0
361;23;4;3;2;0;0;0;1,0184;10000;0;14000;16500;16000;19000;1
362;30;0;0;0;0;0;0;0,2331;2589;2568;2570;2661;2781;2500;0
363;32;4;3;2;0;0;0;0,9146;0;0;1262;1358;1275;1590;0
364;40;1;-2;-1;0;-1;-1;0,0187;0;2066;0;216;216;66;1
365;35;-2;-2;-2;-2;-2;-2;0,0033;300;399;665;576;613;520;0
366;56;1;-1;-1;-2;-1;-1;0,0262;1529;1507;0;3965;8676;384;0
367;61;0;0;0;0;0;0;1,0095;3000;2237;975;1000;2000;1039;0
368;24;-1;2;2;2;0;0;0,2989;0;1500;0;0;150;0;0
369;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
370;32;3;2;0;0;0;0;1,0315;0;1168;384;390;632;616;1
371;36;2;2;-2;-2;-2;-2;0,4641;0;0;0;0;0;0;1
372;30;-1;-1;-1;-1;-1;-1;0,1357;2977;15086;9123;13028;29712;50000;0
373;34;0;0;0;2;2;2;0,5524;1640;9000;0;8000;0;2000;0
374;54;0;0;0;0;0;0;0,8647;2500;2000;1500;4000;2000;0;0
375;46;0;0;0;0;0;0;0,9928;8100;5299;3305;5040;160719;7000;0
376;58;0;0;0;0;0;0;0,7479;1640;1700;915;800;1000;1961;0
377;43;1;2;0;0;0;2;0,8394;0;1342;946;4200;0;1000;0
378;28;-1;0;0;-1;-1;-1;0,1031;14000;3855;4991;3600;5500;4000;0
379;30;0;0;0;0;0;0;0,3424;3500;3000;2000;4000;3000;10000;0
380;31;0;0;0;0;0;0;0,4105;2000;3000;327;3000;3000;5000;1
381;29;0;0;0;0;0;0;0,6983;4200;2575;2600;2674;2701;5750;0
382;37;2;2;2;0;0;0;0,0711;1500;400;200;500;500;400;1
383;36;0;0;0;0;0;0;0,7185;3000;30000;4000;4000;3400;3300;0
384;28;-1;0;0;2;0;0;0,0346;1105;1903;0;296;500;95;1
385;25;0;0;0;0;0;-2;0,3928;10010;1209;579;0;0;6305;0
386;42;0;0;0;0;0;0;0,8401;15000;14000;9000;8500;9000;8300;0
387;29;1;-1;-1;-2;-2;-2;1;80000;0;0;0;0;0;0
388;73;-1;0;0;2;2;2;0,9377;3500;4330;3500;3500;3500;5100;1
389;43;0;0;0;0;0;0;1,0857;7900;6500;5700;5700;5700;5334;0
390;30;-1;-1;-1;0;0;-1;0,0043;291;582;0;0;130291;651;1
391;38;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
392;39;1;-1;0;0;0;0;0,1332;38621;2000;1130;922;1011;5000;1
393;44;0;0;0;0;0;0;0,3348;4400;4013;3011;3000;3001;2653;0
394;29;0;0;0;0;0;0;0,1515;3000;3000;3000;3500;2000;2000;0
395;51;-1;-1;-1;-2;-2;-2;0,1055;25000;0;0;0;0;0;0
396;27;0;0;0;0;0;0;1,0293;10000;10000;6000;6000;6000;5600;0
397;38;0;0;0;0;0;0;0,4301;2502;1200;860;0;579;0;0
398;22;-2;-2;-2;-2;-2;-2;0,0169;0;0;848;0;632;0;0
399;30;0;0;0;0;0;0;0,5163;4002;5000;3500;3000;2700;5000;0
400;25;2;2;2;2;2;2;1,0068;4007;0;8272;5000;0;4400;0
401;29;0;0;0;0;0;-1;0,7705;5233;3289;2072;3018;184922;6100;0
402;42;0;0;0;0;0;0;0,6887;1488;1394;962;1500;2541;2000;0
403;41;-1;-1;-1;-1;-1;2;0,0156;2091;384;0;2344;0;472;1
404;48;0;0;0;0;0;0;0,9623;1774;1710;1046;1079;1089;2244;0
405;29;2;2;2;2;2;2;1,0631;7500;0;11558;5800;0;5654;1
406;52;-2;-2;-2;-2;-2;-2;0,4107;2690;3487;0;0;85900;396;0
407;25;0;0;0;-2;-2;-2;0,2206;6000;0;0;0;0;0;0
408;37;1;2;0;0;0;0;1,0141;325;15296;12137;12312;14113;10526;0
409;27;0;0;0;0;0;0;0,2079;11404;8232;10450;9697;16477;11341;0
410;31;0;0;0;0;0;0;0,6524;10000;8000;6371;6217;5947;6288;0
411;23;1;2;2;2;2;2;0,5494;0;2709;1600;1400;1300;1200;1
412;38;-1;-1;-2;-1;-1;-2;0,0018;0;0;367;150;0;0;0
413;32;1;-2;-1;-1;-1;-1;0,0199;0;2809;4606;792;3404;0;0
414;27;1;2;0;0;0;0;0,0594;0;1064;423;313;1000;4641;1
415;41;-2;-2;-2;-2;-2;-2;0,4165;26734;199982;9033;19371;22593;2000;0
416;35;-1;-1;-1;-2;-2;-2;0,45;5000;0;0;0;0;640;0
417;31;-2;-2;-2;-2;-2;-2;0,0742;17507;1102;0;0;160;1103;0
418;30;0;0;0;0;0;2;0,389;2000;1600;1200;2000;0;1000;0
419;48;0;0;0;0;0;0;0,8867;3629;3332;2000;2000;2000;2500;0
420;36;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
421;24;2;0;0;0;0;2;1;1500;1800;1007;2500;0;1800;0
422;29;0;0;0;0;0;0;0,3855;8071;9021;7013;6013;6028;6010;0
423;38;-1;-1;-1;-1;-1;-1;0,0445;2795;1350;371;2980;0;2213;0
424;38;2;2;2;0;0;0;0,5296;4500;0;3500;3500;9000;0;1
425;30;0;0;0;0;0;0;0,4199;10000;7143;7306;6303;6429;6000;0
426;32;-1;-1;-2;-2;-2;-2;0,1407;0;0;0;0;0;0;0
427;49;2;2;2;2;0;0;0,8207;3000;1500;0;3123;1500;1000;1
428;31;-1;-1;-1;-1;0;-1;0,0023;199;199;398;0;199;398;1
429;27;0;0;0;0;0;0;1,0017;3600;1646;600;28468;1327;1000;0
430;33;0;0;0;0;0;0;1,0123;6000;4500;5000;3000;3000;3000;0
431;25;0;0;0;0;0;0;1,021;3200;3300;3000;3001;3000;3100;0
432;27;0;0;0;0;0;0;0,7817;13007;10612;10041;11000;10512;7000;1
433;29;0;0;0;0;0;0;0,4836;2500;2500;2000;2000;2057;2500;0
434;36;0;0;0;0;0;0;0,292;6422;6565;5951;6006;5894;5946;0
435;55;0;0;-1;-1;-1;-2;0,0478;6015;17454;1775;0;0;0;0
436;32;1;2;2;2;2;2;0,8694;10000;8000;0;16000;8000;0;1
437;27;-1;-1;-2;-1;2;-1;0,2345;0;0;300;0;150;200;0
438;37;0;0;0;0;0;0;0,5681;2300;2200;2300;2200;2300;2300;0
439;25;0;0;0;0;0;0;1,0208;2500;3008;1000;761;800;704;0
440;23;0;0;0;0;0;0;0,9628;3212;1600;956;40000;1800;1700;1
441;23;-1;-1;-1;-1;0;0;0,2529;350;400;1695;11300;485;2400;0
442;32;0;0;0;0;2;2;0,9338;4000;4037;6500;3500;0;3200;0
443;26;1;-2;-1;-1;-1;-1;0,0998;0;945;0;197;2995;0;0
444;27;0;0;0;0;0;0;0,6317;5704;5930;4000;4003;10033;4400;0
445;44;0;0;0;0;0;0;1,0255;12026;9010;7400;8000;8000;7000;1
446;34;0;0;0;0;0;0;0,1695;1600;1500;1100;1000;600;500;0
447;28;0;0;0;0;0;0;0,9152;4500;4400;3000;2400;2500;2500;0
448;53;-1;-1;-1;0;0;-1;0,2562;1260;29366;54;0;1599;0;0
449;42;0;0;0;0;0;0;0,1928;5000;1485;1956;1500;0;2102;0
450;30;0;0;0;2;0;0;0,7;4505;12906;0;2210;2300;5200;0
451;51;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
452;53;2;2;0;0;0;0;0,7828;0;18000;16000;16000;21000;20000;1
453;37;0;0;0;-1;0;0;1,0105;14000;5022;130000;7000;6000;6000;0
454;26;0;0;-2;-2;-2;-2;0,7839;179;1443;1443;1443;871;2015;0
455;42;0;0;0;0;0;0;0,9819;2500;51432;1800;1800;1800;1700;0
456;39;0;0;0;0;0;-1;1,0008;2027;1207;301;212;5315;4987;0
457;39;1;2;2;2;2;2;0,5939;0;6000;0;6000;0;6000;0
458;32;-1;0;0;0;0;-2;0,5155;1800;1900;1300;0;0;0;0
459;41;-1;-1;-1;-1;-1;-1;0,0789;18163;5654;12887;6985;9130;6554;0
460;48;0;0;0;0;0;-1;0,7275;2100;1217;500;0;6400;4590;1
461;38;0;0;0;0;0;0;0,8834;5657;10372;5000;5000;5000;5000;0
462;36;-1;-1;-1;-1;-1;-1;0,1079;8638;5723;2980;1260;7868;2198;0
463;26;0;0;0;-1;-1;0;0,3448;80000;3000;3015;23473;1148;4900;0
464;28;0;0;0;0;0;0;0,5706;120093;8034;3013;4010;5882;3000;0
465;56;1;-2;-1;-1;-2;-1;0,0117;0;1991;0;0;150;614;0
466;59;-1;0;0;0;0;0;0,9063;7536;7277;7100;7120;6844;6945;1
467;38;0;0;0;0;0;0;0,9933;8909;7500;9000;6729;6000;7009;1
468;32;0;0;0;0;0;0;0,1222;1610;1224;655;627;620;500;0
469;38;0;0;0;-1;0;0;0,1187;10026;7241;50091;25000;5078;2132;0
470;41;-1;-1;-1;-1;-1;-1;0,0687;3276;6246;307;2870;670;1362;0
471;35;0;0;0;0;0;0;0,9568;13802;16525;8893;9229;10000;9435;1
472;41;0;0;0;0;0;0;0,9398;14020;13595;6243;6007;6061;6012;0
473;34;-1;-1;-1;-1;-1;-1;0,0162;2790;1140;2144;1180;1382;2440;0
474;38;1;2;2;0;0;2;0,5833;1800;1500;2000;2700;1500;0;0
475;32;-1;-1;-1;-1;-1;-1;0,0536;2682;0;6440;0;5930;5120;0
476;29;0;0;0;0;0;0;0,5065;1900;1400;1000;1100;1000;420;0
477;44;0;0;0;0;0;0;1,0178;1800;1500;1200;1203;1166;1000;0
478;37;0;0;0;2;0;0;1,0424;2518;5950;0;1782;1985;2700;0
479;38;-1;2;-1;-1;-1;0;0,0012;0;501;300;600;300;600;0
480;31;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
481;40;0;0;0;0;-1;2;0,5484;120041;4435;0;1069;0;67619;0
482;26;0;0;2;2;2;2;1,0442;17000;0;11400;550;5300;5400;1
483;28;0;0;0;0;-1;2;0,5971;2112;1200;758;6736;0;0;0
484;48;1;2;2;2;2;2;0,8622;1700;4000;1600;1600;1500;4086;0
485;43;-1;-1;-1;-1;-1;-1;0,0256;1709;574;556;2306;2562;2111;0
486;31;0;0;0;0;0;0;0,9507;7600;6303;4137;3502;4027;3517;0
487;42;-1;-1;-1;-1;-1;-1;0,0657;15111;13165;0;10500;6992;0;0
488;39;0;0;0;0;0;0;0,2978;3317;3506;4218;5000;6080;938;0
489;36;-1;-1;-1;0;-1;-1;0,0074;1648;792;0;396;396;792;1
490;34;-1;-1;-1;-1;-1;-1;0,0631;6277;4663;4140;4414;2646;7725;0
491;32;-2;-2;-2;-2;-2;-2;0,0063;157;0;0;0;0;0;0
492;43;2;2;2;2;2;0;0,9567;1300;2;1608;0;900;800;0
493;30;0;0;0;2;0;0;0,8542;4000;11900;207;2003;2003;2003;0
494;28;0;0;-1;-1;-2;-2;0,1664;4000;308;0;0;0;0;0
495;28;0;0;0;0;0;0;0,1311;1203;1047;248;408;294;276;1
496;41;-1;-1;-1;-1;-1;-1;0,0134;1000;390;1000;220;640;1000;0
497;47;0;0;0;0;0;0;1,0159;7521;7000;7000;7128;8000;7100;0
498;23;0;0;2;0;0;0;1,5095;7403;0;820;1025;1113;104;0
499;49;-1;-1;-2;-1;-1;-1;0,0065;0;0;120;6;1645;0;0
500;38;0;0;0;2;2;0;1,0352;1623;3916;750;0;800;850;0
501;38;0;0;0;0;2;2;0,8376;2000;1500;2000;1500;0;1200;0
502;35;1;2;2;2;2;2;0,3466;0;6000;0;4500;0;2000;0
503;46;0;0;0;0;0;0;1,0013;10000;9000;8000;8000;7500;7000;0
504;33;0;0;0;0;0;0;0,1746;2000;3000;0;0;0;0;1
505;53;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
506;35;-1;-1;-1;-1;-1;-1;0,0076;396;396;0;793;1220;0;0
507;43;-1;-1;-1;0;0;-1;0,5702;0;285138;4989;100;200;528666;0
508;28;0;0;0;0;0;2;0,2346;2500;2000;1128;2500;0;2000;0
509;30;0;0;0;0;0;2;0,2688;1700;1400;200;1000;0;500;0
510;26;-1;-1;-2;-1;-1;-2;0,087;0;0;10446;0;0;0;0
511;31;-1;-1;-1;-1;-1;2;0,0108;1261;1261;1411;930;0;780;0
512;35;-1;-1;-1;-1;-1;-1;0,002;240;240;240;240;240;240;1
513;28;-1;-1;-1;-1;-1;-1;0,1471;53228;3997;1750;2853;51041;3219;0
514;23;2;2;2;2;2;2;0,6616;2000;1500;1300;1300;1200;1500;1
515;23;0;0;2;0;0;0;1,0129;2900;10;577;430;1017;4;0
516;56;0;0;-1;0;0;0;0,9426;2385;88678;2169;2634;3132;732;0
517;32;0;0;0;0;0;0;1,0183;3060;3300;2610;2750;2750;5500;0
518;47;0;0;0;0;0;0;0,4264;3000;5000;2000;618;679;500;0
519;22;1;2;0;0;0;0;1,0525;0;2126;390;328;476;1287;0
520;34;0;0;0;0;0;0;0,3975;6000;7000;5000;7000;7000;7000;0
521;31;0;0;0;0;0;0;0,6606;1597;1606;819;1000;1000;1623;0
522;27;1;-1;0;0;0;0;0,1522;33049;16000;8700;18775;15000;5350;0
523;28;-1;-1;-1;0;0;-1;0,3499;390;75720;62520;17000;132200;167000;1
524;42;0;0;0;0;0;0;0,8009;6022;3021;5012;5112;3000;5000;1
525;32;0;0;0;0;0;0;0,3563;3200;3200;2600;2900;2700;3000;0
526;27;-1;-1;-1;-1;-1;-1;0,0602;13250;433;1831;0;2891;153504;0
527;27;1;2;0;0;0;2;1,0379;0;1594;1000;1606;0;300;0
528;45;2;2;0;0;0;0;0,2756;0;6200;6000;6000;6500;6000;1
529;26;1;-2;-2;-2;-1;-1;0,0072;0;0;0;1685;2613;0;0
530;21;-1;-1;2;2;-1;-1;0,9381;14410;0;28;22073;0;0;0
531;23;0;0;0;0;0;0;0,6909;2836;1200;13000;1500;9000;1000;0
532;30;0;0;0;0;0;0;1,9507;2454;1588;780;803;673;637;0
533;46;0;0;2;2;2;0;0,6908;2400;0;871;0;244;251;1
534;50;2;0;0;3;3;2;0,6252;2050;7500;2500;0;2500;2500;1
535;26;-2;-2;-2;-2;-2;-2;0,0611;3068;2440;1807;2204;0;0;0
536;25;-1;-1;0;-1;-1;0;0,1033;1675;2500;578;4825;2000;2435;0
537;35;0;0;0;0;0;0;0,7677;13100;11000;10000;9000;7100;5500;0
538;44;0;0;0;0;0;0;0,7667;5417;2847;2066;1919;2200;0;0
539;52;0;0;0;-2;-1;-1;0,0833;1000;0;0;318;0;0;0
540;40;1;2;2;2;2;2;0,9201;600;7300;3700;3700;4000;3800;0
541;38;-1;-1;-2;-2;-1;-1;0,0019;0;0;0;218;270;317;0
542;28;1;-2;-2;-2;-2;-1;0,0021;0;0;0;0;318;0;0
543;36;2;3;2;2;0;0;0,9601;0;1000;0;1100;1100;1500;1
544;24;0;0;0;0;-1;-1;0,3048;1553;5000;87;14761;29514;330;0
545;34;-1;0;0;-1;0;-1;0,0664;10000;13912;9785;0;2142;4230;0
546;31;0;0;0;0;0;0;0,1331;5000;3000;3000;2000;5000;5000;0
547;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
548;25;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
549;28;-1;-1;0;0;0;0;0,0893;7357;2566;3000;1000;10000;2000;0
550;27;0;0;0;0;0;0;0,4369;5024;5000;5000;4000;5000;3500;0
551;52;0;0;2;2;2;0;0,0763;1500;1000;1000;0;2000;2000;1
552;41;-1;-1;-1;-1;-1;-1;0,1484;0;16500;0;26854;500;0;1
553;56;0;0;0;0;0;0;1,0214;2500;1500;1100;2000;1500;1017;1
554;42;1;-1;-1;-2;-2;-2;0,0265;6370;0;0;0;0;0;0
555;24;-2;-2;-2;-2;-2;-2;0,9681;2000;1600;1401;1607;1800;1751;0
556;47;0;0;0;-1;-1;-2;0,1082;38187;1207;2632;8654;0;4981;0
557;33;-2;-2;-2;-2;-2;-2;0,0337;5401;1829;350;150;199;1145;0
558;32;0;0;2;2;2;2;0,7564;11000;5800;3200;3200;3100;3000;0
559;29;0;0;0;-2;-2;-2;0,9209;2055;0;0;0;0;0;0
560;53;0;0;0;0;0;0;0,3103;2800;2753;2400;2255;4767;0;0
561;34;-1;-1;0;-1;-1;-1;0,0582;12006;5736;6621;2457;14923;1712;0
562;52;-2;-2;-2;-2;-2;-2;0,0058;2231;0;1005;948;0;789;0
563;42;-1;-1;-1;-1;-1;-1;0,0606;2790;1758;416;416;3640;730;0
564;38;-1;0;0;0;0;0;0,3088;8005;8004;5000;5000;5000;105700;0
565;45;2;2;2;-1;2;2;0,0108;1;1693;6940;7;1230;3;0
566;35;-2;-2;-2;-2;-2;-2;0,0443;8514;1751;6739;2403;11137;13407;0
567;24;0;0;0;0;0;0;0,2598;1600;1500;3000;5000;1020;764;1
568;28;-1;-1;-1;-1;-1;-1;0,0292;1510;3575;10573;10155;6240;16071;0
569;26;0;0;0;0;0;0;0,7085;1537;1947;800;1000;718;683;0
570;40;0;0;0;-2;-2;-2;0,0694;1000;0;0;0;0;0;0
571;29;1;-1;-1;-1;-1;-1;0,2789;8394;4927;5089;19561;0;125;0
572;23;0;0;0;0;0;0;1,0072;2040;2766;1690;1000;1000;1000;0
573;33;-1;-1;-1;-2;-2;-1;0,0311;10530;0;0;0;4554;0;0
574;60;-2;-1;-1;0;-1;-1;0,0322;5156;1089;0;3177;1009;0;1
575;49;-1;-1;-1;-1;-1;-1;0,095;4641;2290;1459;6764;7601;7990;0
576;53;2;0;0;0;0;0;0,9815;13000;10200;10265;8803;8300;8546;1
577;28;-1;-1;-1;0;0;0;0,1872;475;5691;34000;14000;8000;15000;0
578;31;-1;-1;-1;-1;2;-1;0,4027;13647;8314;4082;0;4085;0;0
579;36;0;0;0;0;0;0;0,1426;1300;1100;1000;500;500;1000;0
580;35;-2;-1;-1;-1;-1;-2;0,292;2687;8765;3390;2040;0;0;0
581;28;1;-1;-1;-2;-2;-2;0,026;780;0;0;0;0;0;1
582;33;-1;0;0;0;0;0;0,4272;15155;5485;5263;8598;5449;6537;0
583;26;-1;-1;-1;-1;-1;-1;0,1891;3757;30348;1044;21636;9556;6066;0
584;53;0;0;0;0;0;0;0,9814;4000;2374;2007;2500;3000;2000;0
585;42;0;0;0;0;0;0;1,0179;2200;1600;1700;1700;0;0;0
586;25;0;0;0;0;0;2;0,9028;1600;1300;600;1600;0;800;0
587;43;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
588;25;-1;-1;2;-1;-1;-1;0,1125;23776;0;9631;1561;1990;7967;1
589;29;0;0;0;0;0;0;1,0228;6700;6000;1291;1319;1336;1365;0
590;31;-1;-1;0;0;-1;-1;0,2579;23194;50000;11500;17024;18659;38923;0
591;30;0;0;0;-1;0;0;0,2862;5000;5000;65840;2000;2000;10000;0
592;34;0;0;0;0;0;0;0,547;4000;3924;3200;3300;3425;3013;0
593;35;0;0;0;0;0;0;0,6995;1127;1074;215;249;4383;172;0
594;32;0;0;0;0;0;0;0,6093;2145;1844;2009;5017;2000;5002;0
595;46;0;0;0;0;0;0;0,5655;2681;2724;2287;2362;2374;2454;0
596;43;0;0;0;0;0;0;0,7233;5090;5014;5009;4844;5002;4902;0
597;29;0;0;0;0;0;0;0,7447;9429;8738;7017;7154;7073;7300;0
598;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
599;24;2;0;0;0;0;0;0,9905;3249;3000;5000;2500;2300;2200;0
600;36;-1;-1;2;0;-1;-1;0,2179;10000;0;0;2768;65373;10780;1
601;43;0;0;0;0;0;0;0,0823;1426;1379;867;898;933;807;0
602;59;-1;-1;-1;-1;-1;-1;0,044;390;390;390;390;1320;0;1
603;53;0;0;0;0;0;0;0,1105;1323;1196;544;563;629;361;0
604;28;2;2;2;0;0;2;0,2175;3007;0;924;2070;0;3000;0
605;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;1576;0
606;34;1;2;2;2;2;2;0,502;0;2700;0;2200;0;1030;0
607;36;0;0;0;0;0;-2;0,2071;1351;1500;150;0;0;0;0
608;24;0;0;0;0;2;0;0,4008;2000;5000;5000;0;2000;3000;0
609;36;-2;-2;-2;-2;-2;-2;0,0202;9120;8528;0;6368;3000;3238;0
610;34;-1;-1;-1;-1;-1;-1;0,0028;390;390;561;390;390;390;0
611;43;0;0;-1;-1;-1;-1;0,2008;1006;32906;18900;13580;33150;0;0
612;29;0;0;-2;-2;-2;-1;0,0091;0;0;0;0;2650;0;1
613;37;0;0;0;0;0;0;0,9745;2000;1684;1601;2000;2000;2000;0
614;23;2;2;0;0;0;0;0,9162;0;1435;955;993;2734;0;0
615;37;1;2;2;2;2;2;0,6604;6000;5000;0;9000;4000;5000;0
616;33;0;0;0;0;0;0;0,1609;2100;1200;965;64;509;8399;0
617;37;1;-2;-2;-2;-1;-1;0,0029;0;0;0;595;0;2370;0
618;56;0;0;0;0;0;0;0,5103;5000;5000;3953;4500;4000;3900;0
619;25;0;0;0;0;0;0;0,9806;2018;1900;2000;1500;1900;2000;0
620;39;0;0;0;0;0;0;0,4041;3315;3088;2572;2559;2526;2620;0
621;39;0;0;0;0;0;0;0,25;3000;3000;3000;2500;2000;2000;0
622;28;-1;-1;-1;-1;-1;-1;0,0033;0;1000;500;460;610;460;0
623;27;0;0;-2;-2;-2;-2;0,0847;0;0;0;0;0;0;0
624;37;1;-2;-2;-2;-1;-1;0,0015;0;0;0;166;543;4268;0
625;24;-1;-1;-2;-2;-2;-2;0,0054;0;0;0;0;0;0;0
626;24;0;0;0;0;2;0;0,7958;1237;1249;1265;0;568;1327;0
627;46;0;0;0;0;0;0;0,8577;2600;1800;2000;3140;2000;1800;0
628;39;-1;-1;-1;-1;-1;-1;0,0028;660;660;660;660;660;660;0
629;48;0;0;0;0;0;0;0,9897;1465;2000;1033;1200;1055;530;0
630;45;-1;-1;-1;-1;-1;-1;0,0496;7193;3855;3411;6788;9921;5016;0
631;49;-1;-1;-2;-2;-2;-2;0,0144;0;0;0;0;0;0;0
632;23;0;0;0;0;0;2;0,6766;2000;2000;2000;4000;0;2000;0
633;25;0;0;0;0;0;-2;0,8295;1155;1000;0;1304;0;0;0
634;47;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
635;56;0;0;0;0;0;0;0,4226;4086;1428;1318;2171;3198;4976;0
636;44;-1;-1;-1;-1;-1;-2;0,0275;228;0;228;0;0;0;0
637;49;0;0;0;0;0;0;0,1388;1107;1000;1000;1500;2150;0;0
638;41;0;0;0;0;0;0;0,4397;1362;1294;682;680;694;618;0
639;40;-1;-1;-1;-1;-1;0;0,4339;1981;4521;20500;77000;100000;7700;0
640;31;0;0;0;0;0;0;0,348;3000;3000;2000;3000;3000;3000;0
641;42;0;0;0;0;0;0;0,5403;6900;6867;5500;5500;5500;5600;0
642;28;0;0;0;0;-2;-2;0,7703;2500;1000;0;0;0;0;0
643;32;0;0;0;0;0;0;0,3122;5000;5000;5000;4500;5000;5000;0
644;28;0;0;0;0;0;0;0,7471;20000;13000;5000;10000;4000;6000;0
645;31;0;0;2;0;0;0;0,9831;3200;0;742;1000;2000;0;0
646;39;1;-1;-1;-2;-2;-2;1,4296;5180;5000;0;0;5000;0;0
647;31;2;0;0;-2;-2;-2;0,5894;1027;0;0;0;0;0;1
648;24;0;0;0;0;0;0;0,9701;3100;2586;2000;2500;3000;2500;0
649;44;2;2;2;2;2;2;0,7116;0;15000;8000;7000;0;15000;1
650;46;8;7;6;5;4;3;1,0537;0;0;0;0;0;0;0
651;32;-2;-2;-2;-2;-2;-2;0,004;0;1100;300;0;0;0;0
652;26;0;0;-1;-1;-1;-1;0,0604;1000;7816;7500;7500;14497;500;0
653;22;0;0;0;0;0;0;1,0089;1300;1301;900;900;900;1600;0
654;42;1;-2;-2;-1;-1;-2;0,0933;0;200;42000;0;0;0;1
655;33;0;0;0;0;0;0;0,9669;2500;1145;1000;1000;1000;1500;0
656;39;-2;-2;-2;-2;-2;-2;0,02;3597;5672;5427;3885;3543;3519;1
657;27;0;0;0;0;-1;-1;0,0561;2000;1300;0;2000;1000;0;0
658;28;0;0;0;0;0;0;0,2651;2500;2000;3000;2000;2000;2000;1
659;23;0;0;0;0;0;-1;0,6657;4500;2011;3105;0;1460;0;0
660;28;-1;2;-1;-1;0;-1;0,0102;0;1179;1714;1290;1047;1000;0
661;33;-2;-2;-2;-2;-2;-2;0,0884;8106;12431;12145;13391;7957;1905;0
662;40;0;0;0;-1;-1;-1;0,4991;3114;0;787;1457;0;0;1
663;37;-1;-1;-1;-2;-2;-1;0,2857;40000;0;0;0;510;0;0
664;22;0;0;0;0;0;-1;0,1254;1300;1000;120;200;390;1170;0
665;32;0;0;0;2;2;2;0,7614;2000;4110;1100;1200;1400;0;0
666;43;0;0;0;0;0;0;1,0005;5540;4403;3814;3562;4021;3681;0
667;27;0;0;0;0;0;2;0,9623;3011;3095;2000;4600;0;2258;0
668;35;0;0;0;0;0;0;0,8972;1500;1387;893;1000;1501;2000;0
669;35;1;2;2;2;2;2;1,0338;8200;0;8000;0;8600;0;0
670;30;2;2;2;0;0;0;0,3839;2000;500;0;500;500;0;1
671;34;2;-1;2;2;2;2;3,3189;33000;33000;5810;1325;0;3095;0
672;34;0;0;0;0;0;0;0,8556;1541;1248;1000;1000;1000;1000;1
673;28;2;0;0;0;0;0;0,9619;3600;3800;3000;3000;3023;3000;1
674;25;2;2;7;7;7;6;0,08;0;0;0;0;0;0;1
675;41;0;0;0;0;0;0;0,3308;4520;5050;3590;3700;3750;3510;0
676;42;2;2;2;2;2;2;0,7195;0;2900;0;2500;0;1300;1
677;40;2;2;2;2;2;2;0,8943;15000;6600;6500;6500;7000;7000;1
678;28;0;0;0;0;0;0;0,7816;52129;30000;6000;6000;7000;10000;0
679;31;-1;-1;-1;-1;0;-1;0,0247;1087;4355;7423;0;2508;4141;0
